sentiment-bertmulti,sentiment-textblob,sentiment-vader
3.0,0.8,-0.284
2.0,0.21666666666666667,-0.1679
5.0,0.06818181818181818,0.0
4.0,0.4083333333333333,0.9493
3.0,0.8,0.0
1.0,0.2,0.4588
3.0,0.3125,0.0
5.0,-0.12,-0.1759
2.0,0.0,-0.0516
5.0,-0.2,0.5318
5.0,0.0,0.0
3.0,0.0,-0.3818
5.0,0.019791666666666666,0.8832
4.0,0.12604166666666666,0.4588
3.0,0.12324263038548752,0.9414
2.0,0.14022435897435898,0.9848
4.0,0.07682291666666667,0.2144
5.0,0.05438368055555557,-0.7941
3.0,0.0,0.0
1.0,-0.12222222222222222,-0.0622
2.0,0.07380952380952381,-0.7764
3.0,0.0,0.765
2.0,-0.0039285714285714245,0.0
5.0,0.07083333333333335,-0.3987
2.0,0.04489795918367349,-0.7269
3.0,-0.023437500000000007,0.5187
2.0,0.10142857142857142,-0.7003
3.0,0.0,-0.296
5.0,0.075,0.7003
4.0,0.05000000000000001,0.7391
5.0,0.2125,0.7992
4.0,0.10785714285714287,0.6655
5.0,0.0,0.0
5.0,-0.2,0.2023
4.0,0.3,0.7506
4.0,0.16458333333333336,0.9526
5.0,0.0,0.0
5.0,0.21944444444444441,0.9753
4.0,0.12023809523809524,0.8689
2.0,0.058472222222222224,-0.1027
3.0,0.0,-0.4019
2.0,0.2566666666666667,0.8316
4.0,0.29442857142857143,-0.3626
5.0,0.2515151515151515,0.9312
3.0,-0.006490384615384613,0.607
5.0,0.15714285714285714,-0.9081
2.0,-0.024999999999999994,-0.3823
2.0,0.15142857142857144,-0.701
5.0,0.0,0.5255
5.0,0.3666666666666667,0.4404
2.0,-0.021428571428571432,-0.4213
2.0,0.07142857142857142,0.3612
5.0,-0.1875,0.0
5.0,0.4,0.5859
1.0,-0.3,0.0
2.0,-0.6999999999999998,-0.6124
4.0,-0.004166666666666667,0.0
3.0,0.0,0.4574
5.0,0.2333333333333333,0.0
4.0,-0.10029761904761907,-0.2023
3.0,0.025,0.3182
2.0,0.030555555555555572,0.3197
5.0,0.25416666666666665,0.6249
2.0,-0.125,-0.34
1.0,0.12217261904761904,0.6352
2.0,-0.15625,-0.8211
4.0,0.009871031746031754,-0.8634
3.0,0.55,0.9467
3.0,0.0,0.7351
5.0,0.0,0.4939
1.0,0.21212121212121213,-0.4404
4.0,0.005729166666666681,0.1476
1.0,-0.25,0.6833
3.0,2.7755575615628914e-17,-0.577
3.0,0.0,-0.0516
3.0,0.23452380952380952,0.3172
4.0,0.2941758241758242,0.9136
3.0,0.21333333333333332,0.9651
1.0,-0.10000000000000002,0.4767
1.0,0.042857142857142864,-0.6249
4.0,0.09592352092352092,0.9211
3.0,0.0,0.3612
3.0,0.0062500000000000056,-0.3217
2.0,0.075,0.0
5.0,0.0,0.0
4.0,-0.04107142857142858,0.0268
3.0,-0.10714285714285714,-0.7579
1.0,-0.13333333333333336,-0.4215
3.0,0.0,0.0
2.0,-0.30000000000000004,-0.1779
5.0,0.1,0.6691
4.0,0.26999999999999996,0.8824
4.0,0.075,0.4767
2.0,0.0,0.3612
5.0,-0.42500000000000004,0.4215
2.0,0.31727272727272726,0.8126
3.0,0.022727272727272724,-0.2732
5.0,0.0,0.0
3.0,-0.04999999999999999,0.0
2.0,0.2,-0.6007
5.0,0.05,-0.1027
3.0,0.0,0.0
5.0,-0.25,0.5398
4.0,0.039999999999999994,0.7227
5.0,0.475,0.4019
3.0,0.0,0.3818
3.0,0.0,0.0
5.0,0.0,0.3254
5.0,-0.07500000000000001,-0.1531
1.0,-0.22222222222222224,0.6315
5.0,0.0,0.0
4.0,-0.5,-0.0697
1.0,0.0,0.3818
1.0,0.0,-0.4588
1.0,-0.125,0.0
5.0,-0.012499999999999997,0.4019
3.0,0.0,0.0
1.0,0.0,-0.2263
5.0,0.47500000000000003,0.5777
2.0,0.15,0.8047
5.0,0.2020833333333333,0.9779
5.0,0.22592592592592592,0.9517
5.0,0.0,0.0
5.0,0.9375,0.7256
4.0,0.5,0.5719
1.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
2.0,-0.3433333333333333,-0.9184
4.0,-0.053888888888888896,-0.1027
2.0,0.15,0.5106
1.0,0.0,0.0
3.0,-0.1875,0.0
5.0,0.09999999999999998,0.8625
1.0,-0.05,0.0516
2.0,-0.1875,0.0
5.0,0.8,0.8689
1.0,0.08642857142857142,0.0503
3.0,0.2711734693877551,0.8807
2.0,-0.09444444444444441,-0.9764
4.0,0.24166666666666667,0.7906
2.0,-0.11000000000000001,0.6369
5.0,0.1471590909090909,0.9274
2.0,0.06444444444444444,0.9321
3.0,0.14444444444444446,0.8271
4.0,0.2833333333333333,0.8952
3.0,-0.3166666666666666,-0.6956
3.0,-0.21805555555555556,0.125
4.0,0.038095238095238085,0.3182
3.0,0.12499999999999999,0.296
3.0,0.24642857142857144,0.9568
2.0,0.03952380952380953,-0.6486
3.0,0.15625,-0.128
5.0,0.4,0.5719
3.0,0.12878787878787878,0.4404
5.0,0.033585164835164834,-0.62
5.0,0.29500000000000004,0.2263
1.0,0.20833333333333331,0.8079
5.0,-0.375,-0.3067
3.0,-0.05277777777777777,0.0
2.0,-0.03333333333333333,0.0
2.0,0.011111111111111113,0.3612
1.0,-0.1411111111111111,-0.3167
4.0,0.4166666666666667,-0.2091
1.0,0.0,0.0
1.0,0.0,-0.3875
5.0,0.0,0.9186
1.0,0.0886904761904762,0.4477
2.0,0.27305194805194805,-0.3412
2.0,0.2814814814814815,-0.4588
2.0,-0.09999999999999999,-0.128
4.0,0.1,-0.5994
3.0,0.2333333333333333,0.4404
3.0,0.26666666666666666,0.6901
1.0,0.0,-0.7269
3.0,0.0,0.0
4.0,-0.15119047619047615,0.5028
3.0,0.0,0.0
2.0,0.12500000000000003,0.3182
2.0,0.09444444444444444,0.5106
3.0,-0.25,0.5423
3.0,0.028787878787878782,-0.2617
2.0,0.0,-0.3612
1.0,0.0,0.5789
5.0,-0.06064814814814815,-0.8575
3.0,-0.125,-0.5927
2.0,-0.12121212121212122,0.6597
2.0,0.0,0.0
2.0,0.5,0.4404
1.0,0.1,0.0
1.0,0.06818181818181818,0.2584
1.0,-0.6000000000000001,-0.4939
5.0,0.10833333333333332,0.7326
2.0,-0.19375,-0.7717
5.0,0.5,0.4019
3.0,0.0,0.0
1.0,-0.16857142857142854,-0.5523
1.0,0.65,0.3182
2.0,0.0,0.0
3.0,-0.22916666666666666,0.9319
2.0,0.06250000000000001,0.7876
5.0,-0.043333333333333335,-0.5324
3.0,0.125,-0.1128
2.0,0.3234006734006734,0.9564
2.0,-0.6,0.2235
3.0,0.09166666666666666,0.5719
2.0,0.0,-0.3818
5.0,0.0,0.0
3.0,0.0,0.0
5.0,0.0,0.5837
1.0,0.0,0.0
5.0,0.16499999999999998,0.7238
1.0,0.0,0.0
4.0,0.7,0.6124
5.0,0.2,0.8173
3.0,-0.2,0.3612
3.0,0.0,-0.1511
5.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
3.0,0.0,0.0
1.0,0.0,0.2263
1.0,0.0,0.0
2.0,0.0,0.0
3.0,-0.1875,0.0
3.0,0.0,0.0
3.0,0.0,0.0
4.0,0.2,0.3612
5.0,1.0,0.8126
4.0,0.1,0.0
1.0,-0.3333333333333333,-0.4767
3.0,0.6,0.3818
1.0,-0.2,0.1027
3.0,0.0,0.0
3.0,0.2,0.3384
5.0,0.5,0.3818
1.0,-0.2833333333333333,-0.4939
3.0,0.5,0.3182
2.0,0.125,0.3612
2.0,0.3111111111111111,-0.079
3.0,0.2,0.0
1.0,0.0,0.0
1.0,-0.13125,-0.636
4.0,-0.003968253968253962,-0.1779
5.0,-0.012499999999999997,0.2695
5.0,0.0,0.3382
3.0,-0.06481481481481481,0.0
4.0,-0.1875,0.0
3.0,-0.2916666666666667,-0.1027
1.0,0.0,0.2732
5.0,0.0,0.0
3.0,0.0,0.0
5.0,-0.028124999999999997,0.25
3.0,0.0,0.0
1.0,0.0,-0.4926
3.0,0.0,0.0
2.0,0.0,0.0
2.0,-0.1875,0.0
1.0,0.14999999999999997,-0.1984
5.0,0.14166666666666664,-0.6996
5.0,0.7000000000000001,0.4404
2.0,0.38571428571428573,0.9325
3.0,0.0,0.0
3.0,0.0,0.0
2.0,0.1,0.5719
4.0,0.2392857142857143,0.6486
2.0,-0.32499999999999996,-0.631
2.0,0.5,0.0
3.0,-0.0625,0.0572
1.0,0.0,0.0772
5.0,0.05,0.0
1.0,-0.06590909090909092,-0.5864
5.0,0.0,0.0
2.0,-0.29999999999999993,-0.2617
1.0,0.0,0.0
5.0,0.21428571428571427,0.4939
3.0,0.13333333333333333,0.4061
5.0,0.6499999999999999,0.4404
5.0,0.0,0.0
3.0,0.0,0.0
5.0,0.0,-0.5994
4.0,-0.125,-0.9178
2.0,0.0798611111111111,0.7269
3.0,-0.15555555555555556,0.0
5.0,0.0,-0.5267
2.0,0.11666666666666668,0.8462
4.0,-0.1875,0.0
5.0,0.611111111111111,0.5994
3.0,0.04523809523809523,0.5716
4.0,0.175,0.4939
4.0,0.4125,-0.636
3.0,-0.05,0.8591
4.0,0.25,0.3182
4.0,0.28857142857142853,0.7654
4.0,0.09999999999999999,0.3818
4.0,0.10625000000000001,0.6105
2.0,0.0,-0.4215
3.0,0.2,0.0
3.0,0.3333333333333333,0.7684
3.0,0.26666666666666666,0.8232
4.0,-0.038095238095238106,-0.5009
1.0,-0.32083333333333336,-0.5423
5.0,0.02175925925925927,0.3365
2.0,-0.265625,0.3517
2.0,0.0,0.0
5.0,0.15833333333333333,0.802
3.0,0.0,-0.25
3.0,0.15625,0.8176
3.0,0.0,0.2883
5.0,0.1464285714285714,0.9648
3.0,0.020833333333333336,0.6312
2.0,-0.016666666666666663,-0.0258
3.0,0.23452380952380952,0.5812
5.0,0.04583333333333333,0.7351
3.0,0.0,-0.3818
2.0,0.033333333333333326,0.0
4.0,0.05000000000000002,0.3555
4.0,-0.009083333333333332,0.1432
1.0,-0.10000000000000002,-0.6369
3.0,0.4222222222222222,-0.6124
3.0,0.4583333333333333,0.0
1.0,0.0,-0.5719
4.0,0.0842857142857143,0.893
4.0,0.0,0.0
5.0,0.2,-0.4939
4.0,0.1,0.4101
5.0,0.38928571428571423,0.6815
2.0,-0.10227272727272728,0.5267
5.0,-0.0625,0.7096
5.0,0.47000000000000003,0.9729
2.0,0.0,0.0
1.0,0.0020089285714285747,0.4363
2.0,0.075,0.9184
3.0,0.05,-0.2648
3.0,0.04722222222222222,0.0
4.0,0.35714285714285715,0.4019
2.0,0.07500000000000001,0.6663
2.0,0.3,0.5574
3.0,0.103125,0.0
5.0,0.12916666666666665,0.7424
5.0,-0.07142857142857138,0.3182
4.0,0.2875,0.4404
3.0,0.2,0.6956
1.0,-0.27499999999999997,0.0
4.0,-0.4,0.296
4.0,0.015224358974358976,0.5412
1.0,0.0,-0.4767
4.0,-0.05000000000000001,0.3818
2.0,0.25833333333333336,0.6124
1.0,0.0,0.0
5.0,0.01666666666666667,0.5267
5.0,-0.05,0.0
5.0,0.0,0.0
4.0,0.044642857142857144,0.9062
3.0,-0.09186507936507939,0.6124
5.0,0.11388888888888887,0.872
1.0,-0.08,-0.296
2.0,0.06666666666666667,0.5267
2.0,0.07032967032967033,-0.9013
5.0,-0.07953296703296704,0.7003
5.0,-0.10595238095238095,-0.9258
3.0,-0.4,-0.2732
5.0,0.0385204081632653,-0.6888
4.0,-0.036111111111111115,0.0
1.0,0.05357142857142857,-0.2928
3.0,0.8,0.6705
1.0,0.1857142857142857,0.642
2.0,0.06726190476190474,-0.7178
3.0,0.3444444444444445,0.6908
5.0,0.7,0.7096
5.0,0.0,-0.128
3.0,0.03333333333333333,0.0
4.0,-0.06964285714285715,0.9839
5.0,0.1,0.4939
5.0,0.5,0.2105
5.0,0.25,0.6369
4.0,0.21904761904761902,0.7579
3.0,0.0,-0.7351
2.0,-0.12633333333333333,-0.1761
3.0,0.25,-0.6997
1.0,0.05555555555555556,-0.2175
2.0,0.04017857142857143,-0.3089
2.0,0.253125,0.4939
3.0,0.15000000000000002,0.0
3.0,0.1,0.1063
4.0,0.0,0.3818
4.0,0.26666666666666666,-0.2263
3.0,0.11166666666666666,-0.3818
2.0,0.0,-0.296
1.0,0.0,-0.6597
5.0,0.11249999999999999,0.7184
2.0,0.175,0.4404
3.0,0.375,-0.9002
3.0,0.6,-0.4556
5.0,0.4699999999999999,0.5522
3.0,0.020833333333333332,0.4588
3.0,0.0,0.6808
4.0,0.0342948717948718,0.4322
5.0,-0.03333333333333333,-0.4019
4.0,-0.04999999999999999,-0.2023
5.0,0.3275,0.9756
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.033516483516483515,0.9186
3.0,-0.30625,0.2196
5.0,-0.033333333333333326,0.581
1.0,0.0,-0.7351
2.0,0.0,0.1877
5.0,0.2965277777777778,0.4404
2.0,-0.06999999999999999,-0.6448
3.0,-0.0875,0.631
1.0,-0.19508928571428566,0.6534
2.0,0.08333333333333333,-0.7717
2.0,-0.3333333333333333,0.8225
1.0,0.0,0.0
4.0,0.35,0.4404
1.0,0.06493506493506493,-0.2083
5.0,0.7,0.3612
3.0,0.08214285714285714,0.9485
2.0,0.37812500000000004,0.4215
2.0,0.08404761904761904,-0.8462
4.0,0.125,0.4389
3.0,-0.3,-0.296
4.0,0.2583333333333333,0.7224
5.0,0.0,0.0
1.0,0.0,0.0
5.0,-0.125,0.508
5.0,0.0,0.281
2.0,-0.1875,0.0
3.0,0.07307692307692308,0.0
1.0,-0.125,-0.34
3.0,0.0,0.4767
5.0,-0.03125000000000001,0.7436
3.0,-0.16416666666666666,0.0
4.0,-0.05214285714285714,0.0
4.0,0.011111111111111113,-0.1045
4.0,0.0,0.4215
3.0,0.2,0.0
1.0,0.0,-0.2263
2.0,-0.057407407407407414,0.0258
4.0,0.25,-0.0772
1.0,0.35,0.0258
3.0,0.2857142857142857,0.0
4.0,0.10899470899470899,0.5672
3.0,-0.16,-0.0772
3.0,0.1311607142857143,0.9361
5.0,0.0,0.4939
4.0,-0.027164502164502176,0.7649
5.0,0.0,0.0
1.0,-0.041666666666666664,-0.25
3.0,-0.5,0.0772
4.0,0.06825396825396826,-0.0107
5.0,0.0,0.4019
1.0,0.0,0.0
5.0,0.20000000000000004,0.4767
5.0,0.0,0.2158
3.0,0.19,0.4215
4.0,0.13333333333333333,0.7845
3.0,0.3,0.9402
3.0,0.09687499999999999,0.6293
5.0,0.09917582417582417,0.9014
4.0,0.21428571428571425,0.9364
5.0,-0.115625,-0.0098
4.0,0.024999999999999994,0.1027
2.0,-0.075,0.2732
3.0,0.25,0.8807
2.0,0.13749999999999998,0.6808
5.0,0.37142857142857144,0.8689
2.0,0.09999999999999998,0.685
3.0,0.21428571428571427,0.0258
4.0,0.5,0.2023
4.0,-0.2666666666666666,0.1129
1.0,-0.062152133580705,0.4019
3.0,0.5583333333333333,0.8977
5.0,0.4166666666666667,0.9062
1.0,0.08,0.6728
4.0,0.06250000000000001,0.8977
4.0,0.1,0.2263
2.0,0.0,0.0
3.0,0.1,0.0
4.0,0.3,0.6808
2.0,0.3333333333333333,0.0
3.0,0.0,0.0
4.0,0.0,0.743
5.0,0.7,0.8908
1.0,0.0,0.6486
2.0,0.2,0.34
1.0,0.025000000000000005,0.0
1.0,0.21875000000000003,0.8807
5.0,0.17416666666666666,0.7143
1.0,0.0,0.0
1.0,0.25,-0.4215
4.0,0.0,-0.25
5.0,0.0,0.7241
4.0,0.0,0.3105
2.0,-0.4,-0.4215
3.0,-0.09375,0.2062
3.0,0.0913888888888889,-0.2732
3.0,-0.10416666666666667,-0.1901
3.0,0.5,-0.0772
4.0,0.0,0.0
3.0,-0.2,0.0
2.0,0.08666666666666667,0.872
5.0,0.0,0.0
5.0,0.0,-0.4199
4.0,-0.0005952380952381001,-0.25
2.0,0.08099999999999999,0.4596
4.0,0.05,0.0
4.0,0.06309523809523808,0.0493
1.0,-0.0572544642857143,0.1531
2.0,-0.07968750000000001,0.8246
3.0,0.0,0.8807
5.0,0.07222222222222222,0.4939
1.0,-0.0029761904761904817,-0.0276
3.0,0.3361111111111111,0.3004
3.0,0.0,0.9279
2.0,0.16666666666666666,0.7693
5.0,0.0,-0.7579
2.0,-0.03571428571428571,-0.25
2.0,0.07534722222222222,-0.9798
1.0,-0.4,-0.7648
3.0,0.0,-0.5994
2.0,-0.0371031746031746,0.34
4.0,0.0,0.4939
2.0,-0.4,0.2732
3.0,-0.8,0.1901
2.0,-0.05000000000000001,0.8176
2.0,-0.35,0.735
2.0,0.3,-0.4585
1.0,0.0,0.0
3.0,0.10714285714285714,0.899
2.0,0.11597222222222221,0.1027
2.0,0.375,0.8176
5.0,-0.1,-0.6124
5.0,0.5,0.802
2.0,0.0,0.0
2.0,0.175,0.4019
2.0,0.35,0.5106
2.0,0.2214285714285714,0.7783
2.0,-0.08035714285714286,-0.354
1.0,-0.003124999999999996,0.8887
1.0,0.0,-0.2732
3.0,-0.029166666666666664,0.6486
5.0,0.0,0.5411
3.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.4588
1.0,0.0,0.2584
2.0,-0.1625,-0.6369
2.0,-0.016666666666666663,0.9458
1.0,0.21666666666666665,0.4767
2.0,0.16875,-0.1748
4.0,0.24444444444444446,0.9443
5.0,0.1,-0.296
3.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.1,0.0
1.0,0.0,-0.0772
5.0,-0.02,-0.7351
3.0,0.2333333333333333,0.8161
4.0,0.0064102564102564005,0.7494
2.0,-0.21428571428571427,-0.9555
2.0,-0.65,-0.0772
1.0,-0.5599999999999999,-0.9403
1.0,-0.28333333333333327,0.705
5.0,0.0,0.5829
5.0,-0.2333333333333333,0.4939
4.0,0.10000000000000002,0.0
4.0,0.19953703703703707,0.9477
2.0,0.5,0.9289
1.0,-0.8499999999999999,-0.2023
2.0,-0.4749999999999999,0.5537
2.0,-0.35000000000000003,0.8507
1.0,0.1,0.5413
1.0,-0.14166666666666666,-0.8541
3.0,0.15,0.34
2.0,-0.038198757763975154,-0.7009
3.0,0.16818181818181818,0.7409
4.0,0.23500000000000004,0.8957
3.0,0.0,0.0
4.0,0.11203703703703706,0.8683
4.0,0.2640625,0.7064
2.0,0.0,0.1053
2.0,0.0,0.0
2.0,-0.07270408163265306,0.3818
2.0,-0.02250000000000001,-0.6486
4.0,0.00918367346938776,-0.7964
1.0,-0.05,0.5073
3.0,0.0011574074074074032,0.7579
4.0,0.07991452991452992,0.7506
1.0,0.0,0.7717
2.0,0.23000000000000004,0.6875
2.0,0.21718749999999998,0.9798
1.0,0.2,0.4404
5.0,0.08440656565656565,0.8777
2.0,0.0,0.4019
1.0,-0.25,-0.7506
3.0,0.0,0.0
2.0,0.06000000000000001,0.25
3.0,0.0,-0.1655
1.0,0.2375,0.8728
2.0,-0.10892857142857143,0.212
1.0,0.19999999999999998,0.7783
1.0,-0.18333333333333335,-0.25
5.0,0.0,0.0
4.0,0.35,0.802
4.0,0.5,0.0
2.0,0.25,0.8519
5.0,0.11428571428571428,-0.4767
5.0,-0.008333333333333337,-0.4084
2.0,-0.16666666666666666,0.8519
3.0,-0.025000000000000022,0.4419
4.0,0.03815789473684211,0.9705
4.0,0.04776785714285715,0.6841
4.0,0.029886363636363635,0.7871
2.0,0.15750000000000003,-0.4055
2.0,0.28105158730158736,0.9236
2.0,0.0,-0.1139
2.0,0.0,-0.296
2.0,0.13075757575757577,0.8974
3.0,0.0,0.0772
5.0,0.5,0.8074
1.0,0.15,0.7613
1.0,0.0,0.4922
3.0,-0.09375,0.1779
2.0,0.050000000000000044,0.5927
3.0,-0.08140589569160998,-0.5994
1.0,0.10909090909090909,-0.3164
3.0,0.4166666666666667,0.6597
3.0,0.0,-0.631
5.0,0.7,0.6808
1.0,0.0,0.0
5.0,0.16999999999999998,0.8217
4.0,0.2534722222222222,0.9642
2.0,0.0,0.4939
4.0,0.0,0.4404
2.0,0.675,0.7902
5.0,0.5222222222222223,0.8807
3.0,0.0,0.6808
5.0,0.0,0.0
1.0,-0.1875,0.2782
5.0,0.0,-0.296
5.0,0.0,0.0
3.0,0.19027777777777777,0.7037
2.0,0.17916666666666667,0.8676
2.0,0.09722222222222222,0.9671
3.0,0.05,0.0
2.0,-0.07999999999999996,0.078
3.0,-0.3,-0.6369
2.0,-0.275,-0.0772
2.0,0.12108843537414968,0.8121
3.0,0.13333333333333333,0.721
2.0,-0.15,0.7964
2.0,0.13333333333333333,0.0
3.0,0.01948051948051948,0.9657
4.0,0.5333333333333333,0.8573
2.0,0.13636363636363635,0.5719
2.0,0.3723214285714285,0.9098
2.0,0.38333333333333336,0.9485
3.0,0.1222222222222222,0.9506
5.0,0.26666666666666666,-0.2896
5.0,0.5,0.8555
4.0,0.31538461538461543,0.9673
4.0,0.10669642857142855,0.8593
3.0,0.03912337662337662,0.8997
2.0,0.0,-0.2263
1.0,-0.25,-0.4215
3.0,0.5,0.0
3.0,0.0,-0.4215
3.0,-0.22666666666666666,0.0
1.0,0.0,0.0
4.0,0.26048951048951047,0.9845
3.0,0.20702947845804992,0.9885
2.0,0.1,0.3612
2.0,0.22857142857142856,-0.2144
2.0,0.2711811997526283,0.8196
5.0,0.057499999999999996,0.8163
3.0,0.24398148148148147,0.9873
4.0,0.2,0.9571
