sentiment-bertmulti,sentiment-textblob,sentiment-vader
1.0,0.0,0.0
1.0,-1.0,-0.4767
1.0,0.0,0.0
2.0,0.25,-0.8687
1.0,0.0,0.0
2.0,0.5,0.0
2.0,0.5,0.0
3.0,0.0,0.0
2.0,0.5,0.1739
3.0,0.0,0.0
5.0,0.55,0.4588
3.0,0.0,0.0
3.0,0.0,0.0
5.0,0.0,-0.2732
3.0,0.0,-0.4588
4.0,0.0,0.0
5.0,0.1,0.0
3.0,0.0,0.0
2.0,0.5,0.0
4.0,0.0,0.0772
5.0,0.3333333333333333,0.4588
1.0,0.0,0.0
3.0,0.0,-0.5267
1.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,-0.2732
1.0,0.0,0.0
3.0,0.5,0.0
2.0,0.16666666666666666,0.0
5.0,0.0,-0.128
5.0,0.0,0.0
5.0,0.0,0.0
3.0,0.0,0.0
2.0,0.5,0.0
4.0,0.0,0.0
5.0,0.21428571428571427,0.0
5.0,0.0,0.0
3.0,0.4047619047619047,0.4588
2.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,0.7184
3.0,0.0,0.0
4.0,0.0,0.0
2.0,0.0,0.0
5.0,0.5,0.4588
2.0,0.5,0.4588
5.0,0.5,0.0
3.0,0.0,0.0
3.0,0.0,-0.4588
2.0,0.0,0.4404
1.0,0.5,0.0
3.0,0.5,0.0
5.0,0.0,-0.4588
2.0,0.0,0.0
5.0,0.5,0.0
1.0,0.0,0.0
3.0,0.0,-0.4588
3.0,0.0,0.0
3.0,0.375,-0.0258
2.0,0.0,0.0
3.0,0.1,-0.128
2.0,0.0,-0.3818
2.0,0.0,0.4215
5.0,0.0,0.7717
5.0,0.5,0.5106
5.0,0.45,-0.8779
4.0,0.0,0.0
5.0,0.5,0.4588
2.0,0.0,0.0
2.0,0.0,0.0
5.0,-0.5285714285714286,-0.762
3.0,0.0,-0.6249
2.0,0.0,0.0
5.0,0.0,-0.6486
5.0,0.0,0.0
5.0,0.0,0.0
5.0,0.0,0.0
1.0,0.0,0.4767
1.0,0.0,0.0
3.0,0.0,0.0
3.0,0.0,-0.128
3.0,0.0,0.0
2.0,0.0,0.0
5.0,0.0,0.0
2.0,0.0,0.0
5.0,0.0,0.0
5.0,0.0,0.0
1.0,-0.1,0.0
5.0,0.0,-0.2732
2.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
3.0,0.0,0.0
3.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
2.0,0.0,0.0772
5.0,0.0,0.0
5.0,0.0,0.0
3.0,0.0,0.0
2.0,0.0,-0.5574
1.0,0.0,0.0
5.0,0.0,0.0
4.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
5.0,0.0,0.0
5.0,0.0,-0.4588
3.0,0.0,-0.5574
2.0,0.0,0.4404
2.0,0.0,0.34
3.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
5.0,0.4,0.0772
5.0,0.0,-0.4588
2.0,0.0,-0.128
4.0,0.0,-0.8271
5.0,0.0,0.2732
3.0,0.5,-0.6249
3.0,0.0,0.0
2.0,0.0,0.0
5.0,0.5,0.34
2.0,0.10416666666666667,-0.6249
2.0,0.5,0.4019
2.0,0.0,-0.5267
2.0,0.0,0.0
2.0,0.6,0.0
1.0,0.0,0.0
2.0,0.3,0.4019
2.0,0.6,0.0
2.0,0.0,0.0
2.0,0.0,-0.25
2.0,0.0,-0.128
2.0,0.3333333333333333,0.0
2.0,0.0,-0.4588
5.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.4767
1.0,0.0,-0.6249
2.0,0.16666666666666666,-0.2263
3.0,0.0,0.4767
5.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,-0.34
4.0,0.18333333333333335,0.4767
4.0,-0.35,-0.636
2.0,0.0,-0.2023
1.0,0.0,-0.3987
2.0,0.0,-0.2023
3.0,0.0,0.0
1.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,-0.128
2.0,0.0,0.0
5.0,0.0,0.0
1.0,0.0,0.0
5.0,0.0,0.0
3.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
3.0,0.0,-0.3818
2.0,0.0,0.0
3.0,0.0,0.0
1.0,0.0,0.0
3.0,0.0,0.0
2.0,0.5859375,-0.783
3.0,0.0,0.0
3.0,0.0,0.0
5.0,0.0,0.0
3.0,0.0,-0.128
5.0,0.0,-0.5696
2.0,0.0,-0.3164
3.0,0.0,0.0
2.0,0.0,-0.3818
1.0,0.0,0.0
5.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
2.0,0.0,-0.128
2.0,0.0,0.0
2.0,0.0,-0.4588
3.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
2.0,0.0,0.2598
5.0,0.0,0.0
3.0,0.3,0.0
1.0,0.0,0.0
3.0,0.0,0.0
5.0,0.0,0.0
5.0,-0.6,-0.6476
2.0,0.6,0.4588
4.0,0.13333333333333333,-0.296
2.0,0.17500000000000002,0.8316
5.0,-0.09999999999999999,-0.7906
2.0,0.0,0.0
2.0,-0.25,-0.5859
2.0,0.0,-0.5423
2.0,0.0,0.0
5.0,0.0,-0.6114
2.0,0.0,0.0
4.0,0.34791666666666665,0.0772
2.0,0.5,0.0
5.0,0.0,-0.128
1.0,-0.5,-0.1027
2.0,0.2885416666666667,0.5267
3.0,0.0,-0.128
5.0,0.0,0.0
5.0,0.5,0.0
2.0,0.4,-0.3182
2.0,-0.1,0.0
5.0,0.0,-0.4215
5.0,-0.25,-0.6229
2.0,0.0,-0.5423
3.0,0.0,-0.128
5.0,0.0,0.0
5.0,0.6,0.0
4.0,0.0,0.0
2.0,0.0,-0.2732
1.0,-0.75,-0.128
5.0,0.0,0.34
5.0,0.0,0.0
5.0,0.0,0.0
2.0,0.0,0.5267
5.0,0.55,0.7184
3.0,0.5,0.0
2.0,0.5,-0.3818
2.0,0.0,0.0
5.0,0.0,0.0
2.0,0.0,0.0
3.0,0.3,0.4588
2.0,0.0,0.0
5.0,0.3,0.0
2.0,-0.9,-0.5267
3.0,-0.2,-0.4019
2.0,-0.00625,0.0
1.0,0.0,-0.4588
5.0,0.016666666666666663,-0.2023
3.0,0.0,0.0
2.0,0.6,0.0
5.0,0.0,-0.3818
3.0,0.0,0.0
1.0,0.0,-0.2942
2.0,0.0,0.0
3.0,0.0,0.0
5.0,0.0,0.4404
4.0,0.0,0.0
5.0,0.0,0.0
1.0,0.0,-0.4588
1.0,0.0,0.0
2.0,0.0,0.0
2.0,-0.575,-0.5267
2.0,0.0,0.0
5.0,0.0,-0.128
2.0,0.0,0.0
3.0,0.0,-0.5106
3.0,0.5,0.8271
2.0,-0.25,0.6369
5.0,0.0,0.0
2.0,0.0,0.0
5.0,0.0,0.7184
2.0,0.0,0.0
2.0,0.0,0.0
4.0,0.0,0.4215
5.0,0.0,0.0
3.0,0.0,0.0
4.0,0.19999999999999998,0.7269
3.0,0.0,0.0
4.0,0.0,-0.34
5.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,-0.4767
2.0,0.0,0.3612
5.0,0.25,0.3182
3.0,0.0,0.0
2.0,-0.25,0.1007
3.0,0.0,0.0
3.0,0.0,0.0
4.0,0.5,-0.2732
2.0,0.0,-0.6249
2.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
3.0,0.0,0.0
2.0,0.55,0.4588
5.0,0.4,-0.128
2.0,0.0,-0.7579
1.0,0.0,0.3182
3.0,0.0,0.0
3.0,0.0,0.0
1.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.6,-0.128
3.0,0.5,0.0258
3.0,0.0,0.0
2.0,0.0,0.0
2.0,0.6,0.2732
3.0,0.0,0.0
1.0,-0.4,-0.128
4.0,0.0,0.0
1.0,0.0,0.0
5.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,-0.128
1.0,0.0,0.0
1.0,0.0,-0.2732
5.0,0.0,0.0
2.0,-0.275,-0.6249
3.0,0.0,-0.1779
5.0,0.45555555555555555,0.5106
2.0,0.0,0.0
1.0,0.0,0.0
5.0,0.0,0.0
2.0,0.0,0.0
4.0,-0.6666666666666666,0.0
4.0,0.0,0.0
3.0,0.0,0.0
5.0,0.6,0.0
5.0,0.0,0.0
1.0,0.0,-0.3612
1.0,0.0,0.0
2.0,0.0,0.0
1.0,0.5,0.4588
5.0,0.6,-0.4588
2.0,0.0,-0.25
2.0,0.0,0.0
5.0,0.0,0.0
5.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,-0.128
3.0,0.1,0.0
5.0,0.0,0.0
5.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
5.0,0.0,0.2023
2.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
5.0,0.0,0.0
3.0,0.0,-0.2732
5.0,0.0,0.0
3.0,0.0,0.0
3.0,0.1,0.5267
3.0,0.0,-0.5423
3.0,0.0,0.0
2.0,0.0,0.0
1.0,0.011111111111111108,-0.2023
4.0,0.4875,0.4767
5.0,0.2222222222222222,-0.2732
2.0,0.0,0.7003
2.0,0.0,0.0
5.0,0.0,0.128
3.0,-0.45,-0.1531
5.0,0.1,0.0
3.0,0.0,0.0
3.0,0.0,0.0
5.0,0.0,0.0
3.0,0.0,0.0
5.0,0.0,0.6597
5.0,0.0,0.0
2.0,0.1,-0.34
4.0,-0.05,0.4404
5.0,0.0,0.0
2.0,0.5,0.0
3.0,0.0,0.0
4.0,0.0,-0.5106
3.0,0.0,0.0
3.0,-0.016666666666666666,-0.3182
2.0,0.0,-0.128
1.0,0.0,0.0
4.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
2.0,0.16666666666666666,0.0
2.0,0.0,0.0
3.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
4.0,0.0,0.0
3.0,0.0,0.0
5.0,0.0,-0.128
2.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
5.0,0.0,0.0
2.0,0.0,0.6597
2.0,0.0,0.5423
1.0,0.0,0.0
5.0,0.0,0.0
5.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
1.0,0.0,0.0
3.0,0.007142857142857131,-0.2732
1.0,0.0,0.0
3.0,0.0,0.0
5.0,0.0,0.0
2.0,0.3,0.0
2.0,0.0,0.0
1.0,0.0,0.0
3.0,0.0,0.0
2.0,0.0,0.0
1.0,1.0,0.5719
1.0,0.0,-0.4588
2.0,-0.8,-0.5106
2.0,0.0,-0.5962
1.0,-0.2,-0.5994
2.0,0.0,-0.128
3.0,0.5,0.4767
2.0,0.0,0.0
5.0,0.5,0.0
5.0,0.5,-0.7579
2.0,0.0,0.0
3.0,0.0,0.0
2.0,0.0,0.0
2.0,0.17500000000000002,-0.3818
1.0,0.2571428571428571,0.1531
4.0,0.0,0.0
3.0,0.0,0.0
2.0,0.0,-0.2732
5.0,0.0,0.0
5.0,0.0,0.0
2.0,0.0,0.0
5.0,0.0,0.0
5.0,0.0,0.7269
2.0,0.0,0.0
5.0,0.21428571428571427,0.0
3.0,0.5,0.0
2.0,0.0,-0.5423
3.0,0.0,0.0
2.0,0.0,0.0
5.0,0.0,-0.128
5.0,0.15,0.0
2.0,0.0,0.0
5.0,0.0,-0.128
3.0,-0.2,-0.296
2.0,0.0,0.0
1.0,0.0,0.0
3.0,0.0,0.0
3.0,0.0,0.0
5.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
4.0,0.0,-0.128
5.0,0.4,0.3612
2.0,0.0,0.0
2.0,0.0,-0.4588
2.0,0.0,-0.128
3.0,0.0,0.0
1.0,0.0,0.0
3.0,0.0,0.0
3.0,0.45,-0.3595
2.0,0.0,-0.4588
5.0,0.0,0.0
2.0,0.3,0.6124
1.0,0.5,0.0
3.0,0.0,0.0
3.0,0.0,0.0
3.0,0.0,0.0
2.0,0.0,0.3612
3.0,0.0,0.0
2.0,0.0,-0.128
2.0,0.0,-0.7003
3.0,0.0,0.0
4.0,0.0,-0.4588
3.0,0.0,-0.128
3.0,0.5,0.7003
1.0,0.0,0.0
5.0,0.0,0.0
3.0,0.0,0.3182
5.0,0.0,0.3182
2.0,0.0,0.0
3.0,0.0,0.0
5.0,0.0,0.0
5.0,0.0,-0.128
5.0,0.5,0.4588
4.0,0.0,0.0
2.0,0.0,-0.4588
3.0,0.4,-0.4939
5.0,0.0,0.0
5.0,-0.75,-0.128
5.0,0.0,-0.128
5.0,0.0,0.0
4.0,0.4,0.0
2.0,0.35,0.3612
2.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
5.0,0.5,0.4588
1.0,0.2,0.2244
5.0,0.0,0.0
2.0,0.0,0.0
2.0,0.5,0.0
5.0,0.0,-0.128
5.0,0.625,-0.5848
2.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
2.0,0.5,0.4588
5.0,1.0,0.5719
2.0,0.0,0.0
2.0,0.0,0.0516
2.0,0.0,0.0
5.0,0.0,-0.7556
3.0,0.0,0.0
3.0,0.0,0.0
2.0,0.0,-0.296
5.0,0.0,0.0
1.0,0.5,0.0
5.0,0.0,-0.128
3.0,0.5,0.4588
2.0,0.21428571428571427,0.2732
2.0,0.0,0.0
4.0,0.0,0.0
4.0,-0.25,0.25
1.0,0.0,0.0
1.0,0.1,0.0
2.0,0.0,0.0
4.0,0.0,0.0
2.0,0.0,0.0
5.0,0.0,0.0
5.0,0.0,-0.128
1.0,0.0,0.0
2.0,0.0,0.0
4.0,0.4,0.3612
3.0,0.0,0.0
3.0,0.0,0.0
3.0,0.0,0.0
3.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
3.0,0.25,0.4389
5.0,0.0,0.4215
3.0,0.0,0.0
3.0,0.0,-0.128
3.0,0.0,0.0
5.0,0.0,0.0
1.0,0.0,0.0
2.0,0.5,0.4588
1.0,0.0,-0.128
2.0,0.0,0.0
2.0,0.26041666666666663,0.0
2.0,0.16666666666666666,-0.128
1.0,0.0,0.0
5.0,0.0,0.0
3.0,0.0,0.0
2.0,0.5,0.7506
3.0,0.0,0.0
5.0,0.0,0.5267
2.0,0.0,0.0
3.0,0.0,0.0
3.0,0.0,-0.3818
3.0,0.0,0.0
3.0,0.0,0.0
3.0,0.0,0.0
3.0,0.0,-0.4215
2.0,0.0,0.0
2.0,0.0,-0.6249
1.0,0.0,-0.3382
1.0,0.0,0.0
5.0,0.0,0.0
5.0,0.0,0.3818
1.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,-0.5423
5.0,0.0,0.0
2.0,0.0,0.2942
2.0,0.16666666666666666,0.0
2.0,0.0,0.0
5.0,0.0,-0.128
2.0,0.0,0.0
2.0,0.0,0.0
4.0,0.0,0.0
2.0,0.0,0.0
5.0,0.0,-0.128
3.0,0.0,0.0
1.0,0.0,-0.5093
2.0,0.0,0.0
1.0,-0.9,-0.5267
5.0,-0.0625,0.2244
3.0,0.0,0.4003
2.0,0.0,0.0
2.0,-0.05,0.0
2.0,0.5,0.0
5.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
5.0,0.0,0.34
3.0,0.0,0.0
4.0,0.5,0.0
2.0,-0.25,0.0
3.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.4588
2.0,0.1,-0.4588
1.0,0.4,0.296
2.0,0.2,-0.4588
1.0,0.0,0.0
4.0,0.0,0.0
2.0,0.0,-0.2732
2.0,0.0,0.0
5.0,0.5,0.0
3.0,0.0,0.0
5.0,0.0,0.0
5.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,-0.3182
2.0,0.0,-0.128
2.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
5.0,0.1,0.4753
3.0,0.25555555555555554,0.128
2.0,-0.05,0.0475
2.0,0.0,0.0
4.0,-0.05,-0.5859
1.0,0.0,0.3612
2.0,0.0,0.4767
2.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.4939
2.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,-0.25
5.0,-1.0,-0.5859
5.0,0.0,0.3818
3.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
3.0,0.0,0.0
5.0,0.0,0.0
5.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
5.0,0.5,0.128
2.0,0.5,-0.128
3.0,0.0,0.1779
5.0,0.0,0.0
5.0,0.0,0.2023
5.0,0.0,-0.128
2.0,0.0,0.0
1.0,0.0,0.0
5.0,0.0,0.0
1.0,0.2916666666666667,0.2023
1.0,0.0,0.0
2.0,0.0,0.0
5.0,0.0,0.0
2.0,0.0,0.1531
2.0,0.6,0.0
2.0,0.6,0.0
3.0,-0.9,-0.5267
5.0,0.0,0.0
1.0,0.0,-0.3164
2.0,0.0,0.0
1.0,0.0,0.0
3.0,0.0,0.0
1.0,0.0,-0.128
3.0,0.0,0.0
3.0,0.0,0.0
3.0,0.0,0.0
3.0,0.0,0.0
3.0,0.0,0.0
5.0,0.0,0.0
1.0,0.0,0.0
5.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
3.0,0.0,-0.128
4.0,0.0,0.5707
4.0,0.0,-0.8934
1.0,0.0,0.0
4.0,-0.9,-0.7579
1.0,0.4,0.3612
1.0,0.30714285714285716,0.0
2.0,0.0,-0.4588
5.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
5.0,0.6,0.4588
2.0,0.0,-0.5423
1.0,0.0,0.0
2.0,0.4,0.8402
5.0,0.0,0.0
5.0,0.5,0.0
4.0,0.6,-0.128
3.0,0.5,0.0
5.0,0.0,0.0
1.0,0.0,-0.128
3.0,0.0,-0.4588
2.0,0.1,-0.5423
5.0,0.0,0.0
2.0,0.0,0.4939
3.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
2.0,-0.00625,0.0
1.0,0.0,0.4404
2.0,0.0,0.0
2.0,0.0,0.4926
3.0,0.0,0.0
3.0,-0.0125,-0.5423
3.0,0.0,-0.128
2.0,0.0,0.0
1.0,0.0,0.0
2.0,-0.08333333333333333,0.4926
5.0,-1.0,-0.296
2.0,0.0,-0.6597
2.0,0.0,0.2732
3.0,0.0,0.0
1.0,0.0,0.0
5.0,0.0,0.0
4.0,0.0,-0.34
2.0,0.0,0.0
1.0,0.0,0.0
5.0,0.5,0.0
1.0,0.0,0.0
5.0,0.5,0.0
3.0,0.0,-0.5267
2.0,0.0,0.0
2.0,0.6,0.0
4.0,0.0,0.3182
2.0,0.0,0.0
2.0,0.0,-0.128
5.0,0.0,0.0
5.0,0.0,0.0
5.0,0.0,0.0
5.0,0.0,0.0
5.0,0.2,-0.128
3.0,0.0,-0.4588
2.0,-0.75,-0.7783
1.0,0.0,-0.4588
2.0,0.0,-0.128
2.0,0.0,0.0
3.0,0.06666666666666665,-0.4939
1.0,0.21428571428571427,0.0
2.0,0.0,0.128
2.0,0.1,0.2023
1.0,0.0,0.0
5.0,0.0,0.6597
4.0,0.0,0.4404
2.0,0.0,0.0
2.0,-0.05,-0.128
5.0,0.0,-0.3956
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
1.0,0.0,-0.4588
2.0,0.0,-0.5423
2.0,0.0,0.0
5.0,0.0,0.6249
3.0,0.0,0.4019
5.0,0.0,-0.4588
5.0,-0.05,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.6,0.0
5.0,0.0,0.0
5.0,0.0,0.7184
2.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.4019
5.0,0.0,0.0
2.0,0.0,0.0
4.0,0.0,0.0
5.0,-0.50625,-0.1779
1.0,0.0,-0.128
2.0,0.0,0.0
3.0,0.0,0.0
2.0,0.0,0.0
2.0,-0.2,0.0258
2.0,0.0,-0.128
5.0,0.0,0.0
2.0,-0.4,0.0
3.0,0.0,0.0
2.0,-0.25,-0.1027
2.0,0.0,0.0
4.0,0.675,0.0
3.0,-0.1,0.0
3.0,0.6,0.0
5.0,0.0,0.0
2.0,0.0,-0.128
5.0,0.6,0.4404
3.0,0.3833333333333333,-0.128
5.0,0.0,0.0
5.0,0.16666666666666666,0.0
5.0,0.1111111111111111,0.3595
